@×ÿ¿÷ÿ00000000	00000000	   | 1500
    1700004095	 2845.00	   | 1250
    1700004095	 2845.00	   | 1250
    1700004095	 2845.00	   | 1250
    1700004095	 2845.00	   | 1250
    1700004095	 2845.00	   | 1250
    1700004095	 2845.00	   | 1250
    1700004095	 2845.00	   | 1250
    1700004095	 2845.00	   | 1250
    1700004095	 2845.00	   | 1250
    1700004095	 2845.00	   | 1250
    1700004095	 2845.00	   | 1200
    1700004095	 2845.00	   | 1200
    1700004095	 2845.00	   | 1200
    1700004095	 2895.00	   | 1200
    1900004095	 2895.00	   | 1200
    1900004095	 2895.00	   | 1200
    1900004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
   28900004095	 2895.00	   | 1200
